Source,CH1,CH2
+1.636400E-01,-8.000000E-02,+5.440000E+00
+1.636440E-01,+0.000000E+00,+5.440000E+00
+1.636480E-01,+0.000000E+00,+5.440000E+00
+1.636520E-01,+0.000000E+00,+5.360000E+00
+1.636560E-01,+0.000000E+00,+5.360000E+00
+1.636600E-01,+0.000000E+00,+5.440000E+00
+1.636640E-01,+0.000000E+00,+5.440000E+00
+1.636680E-01,+0.000000E+00,+5.520000E+00
+1.636720E-01,-8.000000E-02,+5.440000E+00
+1.636760E-01,+8.000000E-02,+5.440000E+00
+1.636800E-01,+8.000000E-02,+5.440000E+00
+1.636840E-01,+0.000000E+00,+5.440000E+00
+1.636880E-01,+8.000000E-02,+5.440000E+00
+1.636920E-01,+0.000000E+00,+5.440000E+00
+1.636960E-01,+8.000000E-02,+5.440000E+00
+1.637000E-01,+8.000000E-02,+5.440000E+00
+1.637040E-01,+0.000000E+00,+5.520000E+00
+1.637080E-01,+0.000000E+00,+5.520000E+00
+1.637120E-01,+8.000000E-02,+5.440000E+00
+1.637160E-01,+0.000000E+00,+5.440000E+00
+1.637200E-01,+8.000000E-02,+5.440000E+00
+1.637240E-01,+0.000000E+00,+5.440000E+00
+1.637280E-01,+0.000000E+00,+5.440000E+00
+1.637320E-01,+0.000000E+00,+5.440000E+00
+1.637360E-01,+0.000000E+00,+5.440000E+00
+1.637400E-01,+8.000000E-02,+5.440000E+00
+1.637440E-01,+1.600000E-01,+5.440000E+00
+1.637480E-01,+0.000000E+00,+5.440000E+00
+1.637520E-01,+8.000000E-02,+5.440000E+00
+1.637560E-01,+0.000000E+00,+5.440000E+00
+1.637600E-01,+0.000000E+00,+5.440000E+00
+1.637640E-01,+0.000000E+00,+5.520000E+00
+1.637680E-01,+0.000000E+00,+5.520000E+00
+1.637720E-01,+0.000000E+00,+5.440000E+00
+1.637760E-01,+0.000000E+00,+5.440000E+00
+1.637800E-01,+8.000000E-02,+5.520000E+00
+1.637840E-01,+8.000000E-02,+5.520000E+00
+1.637880E-01,+0.000000E+00,+5.520000E+00
+1.637920E-01,+0.000000E+00,+5.440000E+00
+1.637960E-01,+8.000000E-02,+5.520000E+00
+1.638000E-01,+0.000000E+00,+5.440000E+00
+1.638040E-01,+1.600000E-01,+5.599999E+00
+1.638080E-01,+0.000000E+00,+5.440000E+00
+1.638120E-01,+0.000000E+00,+5.440000E+00
+1.638160E-01,+0.000000E+00,+5.440000E+00
+1.638200E-01,+0.000000E+00,+5.440000E+00
+1.638240E-01,+8.000000E-02,+5.440000E+00
+1.638280E-01,+8.000000E-02,+5.440000E+00
+1.638320E-01,+8.000000E-02,+5.520000E+00
+1.638360E-01,+8.000000E-02,+5.599999E+00
+1.638400E-01,+8.000000E-02,+5.440000E+00
+1.638440E-01,+0.000000E+00,+5.440000E+00
+1.638480E-01,-8.000000E-02,+5.440000E+00
+1.638520E-01,+0.000000E+00,+5.440000E+00
+1.638560E-01,+8.000000E-02,+5.440000E+00
+1.638600E-01,-8.000000E-02,+5.360000E+00
+1.638640E-01,+8.000000E-02,+5.440000E+00
+1.638680E-01,+8.000000E-02,+5.520000E+00
+1.638720E-01,+0.000000E+00,+5.440000E+00
+1.638760E-01,+0.000000E+00,+5.520000E+00
+1.638800E-01,+0.000000E+00,+5.440000E+00
+1.638840E-01,+8.000000E-02,+5.440000E+00
+1.638880E-01,+0.000000E+00,+5.440000E+00
+1.638920E-01,+0.000000E+00,+5.440000E+00
+1.638960E-01,+8.000000E-02,+5.440000E+00
+1.639000E-01,+0.000000E+00,+5.440000E+00
+1.639040E-01,+8.000000E-02,+5.440000E+00
+1.639080E-01,+0.000000E+00,+5.520000E+00
+1.639120E-01,+0.000000E+00,+5.440000E+00
+1.639160E-01,+0.000000E+00,+5.599999E+00
+1.639200E-01,+8.000000E-02,+5.520000E+00
+1.639240E-01,+8.000000E-02,+5.440000E+00
+1.639280E-01,+0.000000E+00,+5.360000E+00
+1.639320E-01,-8.000000E-02,+5.440000E+00
+1.639360E-01,+0.000000E+00,+5.599999E+00
+1.639400E-01,+8.000000E-02,+5.440000E+00
+1.639440E-01,+0.000000E+00,+5.440000E+00
+1.639480E-01,+8.000000E-02,+5.440000E+00
+1.639520E-01,+0.000000E+00,+5.520000E+00
+1.639560E-01,+0.000000E+00,+5.520000E+00
+1.639600E-01,+8.000000E-02,+5.440000E+00
+1.639640E-01,+0.000000E+00,+5.520000E+00
+1.639680E-01,+8.000000E-02,+5.440000E+00
+1.639720E-01,+0.000000E+00,+5.520000E+00
+1.639760E-01,+0.000000E+00,+5.440000E+00
+1.639800E-01,+8.000000E-02,+5.440000E+00
+1.639840E-01,+0.000000E+00,+5.440000E+00
+1.639880E-01,+8.000000E-02,+5.440000E+00
+1.639920E-01,+8.000000E-02,+5.360000E+00
+1.639960E-01,+0.000000E+00,+5.520000E+00
+1.640000E-01,+0.000000E+00,+5.520000E+00
+1.640040E-01,+8.000000E-02,+5.440000E+00
+1.640080E-01,-8.000000E-02,+5.520000E+00
+1.640120E-01,+0.000000E+00,+5.440000E+00
+1.640160E-01,+8.000000E-02,+5.440000E+00
+1.640200E-01,+0.000000E+00,+5.520000E+00
+1.640240E-01,+0.000000E+00,+5.520000E+00
+1.640280E-01,+0.000000E+00,+5.440000E+00
+1.640320E-01,+0.000000E+00,+5.440000E+00
+1.640360E-01,+0.000000E+00,+5.440000E+00
+1.640400E-01,+0.000000E+00,+5.440000E+00
+1.640440E-01,+8.000000E-02,+5.440000E+00
+1.640480E-01,-8.000000E-02,+5.440000E+00
+1.640520E-01,+8.000000E-02,+5.440000E+00
+1.640560E-01,+0.000000E+00,+5.440000E+00
+1.640600E-01,+8.000000E-02,+5.440000E+00
+1.640640E-01,+0.000000E+00,+5.440000E+00
+1.640680E-01,+8.000000E-02,+5.440000E+00
+1.640720E-01,+8.000000E-02,+5.440000E+00
+1.640760E-01,+0.000000E+00,+5.440000E+00
+1.640800E-01,+8.000000E-02,+5.520000E+00
+1.640840E-01,+0.000000E+00,+5.440000E+00
+1.640880E-01,+0.000000E+00,+5.440000E+00
+1.640920E-01,+8.000000E-02,+5.440000E+00
+1.640960E-01,+8.000000E-02,+5.520000E+00
+1.641000E-01,+8.000000E-02,+5.440000E+00
+1.641040E-01,+8.000000E-02,+5.360000E+00
+1.641080E-01,+0.000000E+00,+5.440000E+00
+1.641120E-01,+8.000000E-02,+5.440000E+00
+1.641160E-01,+1.600000E-01,+5.440000E+00
+1.641200E-01,+8.000000E-02,+5.440000E+00
+1.641240E-01,+8.000000E-02,+5.520000E+00
+1.641280E-01,+0.000000E+00,+5.440000E+00
+1.641320E-01,+8.000000E-02,+5.440000E+00
+1.641360E-01,+1.600000E-01,+5.440000E+00
+1.641400E-01,+0.000000E+00,+5.440000E+00
+1.641440E-01,+0.000000E+00,+5.520000E+00
+1.641480E-01,+0.000000E+00,+5.440000E+00
+1.641520E-01,+8.000000E-02,+5.440000E+00
+1.641560E-01,+0.000000E+00,+5.440000E+00
+1.641600E-01,+8.000000E-02,+5.440000E+00
+1.641640E-01,+0.000000E+00,+5.440000E+00
+1.641680E-01,-8.000000E-02,+5.440000E+00
+1.641720E-01,+0.000000E+00,+5.440000E+00
+1.641760E-01,+8.000000E-02,+5.440000E+00
+1.641800E-01,+0.000000E+00,+5.440000E+00
+1.641840E-01,+0.000000E+00,+5.440000E+00
+1.641880E-01,+0.000000E+00,+5.520000E+00
+1.641920E-01,+0.000000E+00,+5.520000E+00
+1.641960E-01,+0.000000E+00,+5.440000E+00
+1.642000E-01,+8.000000E-02,+5.520000E+00
+1.642040E-01,+8.000000E-02,+5.440000E+00
+1.642080E-01,+0.000000E+00,+5.440000E+00
+1.642120E-01,+0.000000E+00,+5.520000E+00
+1.642160E-01,+0.000000E+00,+5.440000E+00
+1.642200E-01,+0.000000E+00,+5.440000E+00
+1.642240E-01,+0.000000E+00,+5.440000E+00
+1.642280E-01,+0.000000E+00,+5.520000E+00
+1.642320E-01,+0.000000E+00,+5.440000E+00
+1.642360E-01,+0.000000E+00,+5.440000E+00
+1.642400E-01,+0.000000E+00,+5.440000E+00
+1.642440E-01,+0.000000E+00,+5.440000E+00
+1.642480E-01,+8.000000E-02,+5.440000E+00
+1.642520E-01,-8.000000E-02,+5.440000E+00
+1.642560E-01,+0.000000E+00,+5.520000E+00
+1.642600E-01,+0.000000E+00,+5.520000E+00
+1.642640E-01,+0.000000E+00,+5.599999E+00
+1.642680E-01,+8.000000E-02,+5.440000E+00
+1.642720E-01,+0.000000E+00,+5.520000E+00
+1.642760E-01,+0.000000E+00,+5.440000E+00
+1.642800E-01,+8.000000E-02,+5.520000E+00
+1.642840E-01,+0.000000E+00,+5.440000E+00
+1.642880E-01,+0.000000E+00,+5.440000E+00
+1.642920E-01,+0.000000E+00,+5.440000E+00
+1.642960E-01,+8.000000E-02,+5.440000E+00
+1.643000E-01,-8.000000E-02,+5.440000E+00
+1.643040E-01,+8.000000E-02,+5.520000E+00
+1.643080E-01,+0.000000E+00,+5.440000E+00
+1.643120E-01,+0.000000E+00,+5.520000E+00
+1.643160E-01,+8.000000E-02,+5.440000E+00
+1.643200E-01,-8.000000E-02,+5.520000E+00
+1.643240E-01,+8.000000E-02,+5.520000E+00
+1.643280E-01,+0.000000E+00,+5.440000E+00
+1.643320E-01,+0.000000E+00,+5.360000E+00
+1.643360E-01,+0.000000E+00,+5.440000E+00
+1.643400E-01,+0.000000E+00,+5.440000E+00
+1.643440E-01,+0.000000E+00,+5.440000E+00
+1.643480E-01,+8.000000E-02,+5.440000E+00
+1.643520E-01,+1.600000E-01,+5.440000E+00
+1.643560E-01,+8.000000E-02,+5.440000E+00
+1.643600E-01,+0.000000E+00,+5.360000E+00
+1.643640E-01,+8.000000E-02,+5.440000E+00
+1.643680E-01,+8.000000E-02,+5.440000E+00
+1.643720E-01,+0.000000E+00,+5.440000E+00
+1.643760E-01,+8.000000E-02,+5.360000E+00
+1.643800E-01,+0.000000E+00,+5.440000E+00
+1.643840E-01,+0.000000E+00,+5.440000E+00
+1.643880E-01,+0.000000E+00,+5.440000E+00
+1.643920E-01,+8.000000E-02,+5.440000E+00
+1.643960E-01,+0.000000E+00,+5.440000E+00
+1.644000E-01,+8.000000E-02,+5.520000E+00
+1.644040E-01,+0.000000E+00,+5.440000E+00
+1.644080E-01,+8.000000E-02,+5.440000E+00
+1.644120E-01,+0.000000E+00,+5.440000E+00
+1.644160E-01,+8.000000E-02,+5.440000E+00
+1.644200E-01,+0.000000E+00,+5.440000E+00
+1.644240E-01,-8.000000E-02,+5.440000E+00
+1.644280E-01,+1.600000E-01,+5.440000E+00
+1.644320E-01,+8.000000E-02,+5.520000E+00
+1.644360E-01,+8.000000E-02,+5.440000E+00
+1.644400E-01,+8.000000E-02,+5.440000E+00
+1.644440E-01,+0.000000E+00,+5.520000E+00
+1.644480E-01,+0.000000E+00,+5.440000E+00
+1.644520E-01,+8.000000E-02,+5.440000E+00
+1.644560E-01,+0.000000E+00,+5.440000E+00
+1.644600E-01,+0.000000E+00,+5.440000E+00
+1.644640E-01,+8.000000E-02,+5.440000E+00
+1.644680E-01,+0.000000E+00,+5.440000E+00
+1.644720E-01,+0.000000E+00,+5.360000E+00
+1.644760E-01,+0.000000E+00,+5.440000E+00
+1.644800E-01,+0.000000E+00,+5.440000E+00
+1.644840E-01,+0.000000E+00,+5.440000E+00
+1.644880E-01,+0.000000E+00,+5.440000E+00
+1.644920E-01,+0.000000E+00,+5.360000E+00
+1.644960E-01,+0.000000E+00,+5.360000E+00
+1.645000E-01,+0.000000E+00,+5.440000E+00
+1.645040E-01,+0.000000E+00,+5.440000E+00
+1.645080E-01,+0.000000E+00,+5.520000E+00
+1.645120E-01,+0.000000E+00,+5.440000E+00
+1.645160E-01,+0.000000E+00,+5.360000E+00
+1.645200E-01,+8.000000E-02,+5.520000E+00
+1.645240E-01,+0.000000E+00,+5.440000E+00
+1.645280E-01,+0.000000E+00,+5.440000E+00
+1.645320E-01,+0.000000E+00,+5.440000E+00
+1.645360E-01,+8.000000E-02,+5.360000E+00
+1.645400E-01,+8.000000E-02,+5.440000E+00
+1.645440E-01,+0.000000E+00,+5.440000E+00
+1.645480E-01,+8.000000E-02,+5.440000E+00
+1.645520E-01,+8.000000E-02,+5.440000E+00
+1.645560E-01,+0.000000E+00,+5.360000E+00
+1.645600E-01,+8.000000E-02,+5.440000E+00
+1.645640E-01,+0.000000E+00,+5.440000E+00
+1.645680E-01,+8.000000E-02,+5.440000E+00
+1.645720E-01,+8.000000E-02,+5.440000E+00
+1.645760E-01,+8.000000E-02,+5.440000E+00
+1.645800E-01,+0.000000E+00,+5.440000E+00
+1.645840E-01,+0.000000E+00,+5.440000E+00
+1.645880E-01,+1.600000E-01,+5.440000E+00
+1.645920E-01,+0.000000E+00,+5.360000E+00
+1.645960E-01,+8.000000E-02,+5.440000E+00
+1.646000E-01,+0.000000E+00,+5.440000E+00
+1.646040E-01,+0.000000E+00,+5.440000E+00
+1.646080E-01,+0.000000E+00,+5.440000E+00
+1.646120E-01,+0.000000E+00,+5.440000E+00
+1.646160E-01,+8.000000E-02,+5.440000E+00
+1.646200E-01,+8.000000E-02,+5.440000E+00
+1.646240E-01,+0.000000E+00,+5.440000E+00
+1.646280E-01,+0.000000E+00,+5.440000E+00
+1.646320E-01,+0.000000E+00,+5.520000E+00
+1.646360E-01,+0.000000E+00,+5.520000E+00
+1.646400E-01,+0.000000E+00,+5.360000E+00
+1.646440E-01,+0.000000E+00,+5.440000E+00
+1.646480E-01,+0.000000E+00,+5.440000E+00
+1.646520E-01,+8.000000E-02,+5.360000E+00
+1.646560E-01,+0.000000E+00,+5.520000E+00
+1.646600E-01,+0.000000E+00,+5.599999E+00
+1.646640E-01,+0.000000E+00,+5.440000E+00
+1.646680E-01,+0.000000E+00,+5.440000E+00
+1.646720E-01,+0.000000E+00,+5.520000E+00
+1.646760E-01,+0.000000E+00,+5.520000E+00
+1.646800E-01,+8.000000E-02,+5.360000E+00
+1.646840E-01,+0.000000E+00,+5.440000E+00
+1.646880E-01,+0.000000E+00,+5.520000E+00
+1.646920E-01,+0.000000E+00,+5.440000E+00
+1.646960E-01,+8.000000E-02,+5.440000E+00
+1.647000E-01,+0.000000E+00,+5.440000E+00
+1.647040E-01,+0.000000E+00,+5.440000E+00
+1.647080E-01,+0.000000E+00,+5.440000E+00
+1.647120E-01,+8.000000E-02,+5.440000E+00
+1.647160E-01,+8.000000E-02,+5.440000E+00
+1.647200E-01,+0.000000E+00,+5.360000E+00
+1.647240E-01,+8.000000E-02,+5.520000E+00
+1.647280E-01,+0.000000E+00,+5.520000E+00
+1.647320E-01,+0.000000E+00,+5.440000E+00
+1.647360E-01,+0.000000E+00,+5.360000E+00
+1.647400E-01,+8.000000E-02,+5.440000E+00
+1.647440E-01,+0.000000E+00,+5.440000E+00
+1.647480E-01,+0.000000E+00,+5.360000E+00
+1.647520E-01,+0.000000E+00,+5.520000E+00
+1.647560E-01,+0.000000E+00,+5.440000E+00
+1.647600E-01,+8.000000E-02,+5.440000E+00
+1.647640E-01,+0.000000E+00,+5.360000E+00
+1.647680E-01,+8.000000E-02,+5.360000E+00
+1.647720E-01,+0.000000E+00,+5.520000E+00
+1.647760E-01,+0.000000E+00,+5.360000E+00
+1.647800E-01,+0.000000E+00,+5.440000E+00
+1.647840E-01,+8.000000E-02,+5.440000E+00
+1.647880E-01,+8.000000E-02,+5.440000E+00
+1.647920E-01,+0.000000E+00,+5.440000E+00
+1.647960E-01,+0.000000E+00,+5.360000E+00
+1.648000E-01,+0.000000E+00,+5.440000E+00
+1.648040E-01,+0.000000E+00,+5.440000E+00
+1.648080E-01,+8.000000E-02,+5.440000E+00
+1.648120E-01,+8.000000E-02,+5.440000E+00
+1.648160E-01,+0.000000E+00,+5.440000E+00
+1.648200E-01,+0.000000E+00,+5.360000E+00
+1.648240E-01,+0.000000E+00,+5.440000E+00
+1.648280E-01,+8.000000E-02,+5.440000E+00
+1.648320E-01,-8.000000E-02,+5.440000E+00
+1.648360E-01,+0.000000E+00,+5.440000E+00
+1.648400E-01,+8.000000E-02,+5.440000E+00
+1.648440E-01,+0.000000E+00,+5.440000E+00
+1.648480E-01,+0.000000E+00,+5.520000E+00
+1.648520E-01,+0.000000E+00,+5.440000E+00
+1.648560E-01,+8.000000E-02,+5.440000E+00
+1.648600E-01,+0.000000E+00,+5.440000E+00
+1.648640E-01,+8.000000E-02,+5.440000E+00
+1.648680E-01,+8.000000E-02,+5.440000E+00
+1.648720E-01,+0.000000E+00,+5.440000E+00
+1.648760E-01,+0.000000E+00,+5.440000E+00
+1.648800E-01,+8.000000E-02,+5.440000E+00
+1.648840E-01,+8.000000E-02,+5.360000E+00
+1.648880E-01,+0.000000E+00,+5.440000E+00
+1.648920E-01,+8.000000E-02,+5.440000E+00
+1.648960E-01,+8.000000E-02,+5.599999E+00
+1.649000E-01,+0.000000E+00,+5.440000E+00
+1.649040E-01,+8.000000E-02,+5.440000E+00
+1.649080E-01,+1.600000E-01,+5.280000E+00
+1.649120E-01,+0.000000E+00,+5.360000E+00
+1.649160E-01,+8.000000E-02,+5.360000E+00
+1.649200E-01,+0.000000E+00,+5.520000E+00
+1.649240E-01,+0.000000E+00,+5.440000E+00
+1.649280E-01,-8.000000E-02,+5.440000E+00
+1.649320E-01,+8.000000E-02,+5.440000E+00
+1.649360E-01,+0.000000E+00,+5.520000E+00
+1.649400E-01,+1.600000E-01,+5.440000E+00
+1.649440E-01,+0.000000E+00,+5.440000E+00
+1.649480E-01,+8.000000E-02,+5.440000E+00
+1.649520E-01,+0.000000E+00,+5.360000E+00
+1.649560E-01,+0.000000E+00,+5.440000E+00
+1.649600E-01,+0.000000E+00,+5.360000E+00
+1.649640E-01,+8.000000E-02,+5.440000E+00
+1.649680E-01,+0.000000E+00,+5.360000E+00
+1.649720E-01,-8.000000E-02,+5.440000E+00
+1.649760E-01,+0.000000E+00,+5.440000E+00
+1.649800E-01,+0.000000E+00,+5.360000E+00
+1.649840E-01,+0.000000E+00,+5.440000E+00
+1.649880E-01,+0.000000E+00,+5.360000E+00
+1.649920E-01,+8.000000E-02,+5.360000E+00
+1.649960E-01,+0.000000E+00,+5.440000E+00
+1.650000E-01,+0.000000E+00,+5.360000E+00
+1.650040E-01,+0.000000E+00,+5.440000E+00
+1.650080E-01,+8.000000E-02,+5.440000E+00
+1.650120E-01,+0.000000E+00,+5.520000E+00
+1.650160E-01,+0.000000E+00,+5.360000E+00
+1.650200E-01,+8.000000E-02,+5.440000E+00
+1.650240E-01,+0.000000E+00,+5.440000E+00
+1.650280E-01,+8.000000E-02,+5.440000E+00
+1.650320E-01,+0.000000E+00,+5.360000E+00
+1.650360E-01,+0.000000E+00,+5.440000E+00
+1.650400E-01,+0.000000E+00,+5.520000E+00
+1.650440E-01,+0.000000E+00,+5.440000E+00
+1.650480E-01,+0.000000E+00,+5.440000E+00
+1.650520E-01,+8.000000E-02,+5.360000E+00
+1.650560E-01,+0.000000E+00,+5.360000E+00
+1.650600E-01,+0.000000E+00,+5.520000E+00
+1.650640E-01,+0.000000E+00,+5.360000E+00
+1.650680E-01,+0.000000E+00,+5.440000E+00
+1.650720E-01,+0.000000E+00,+5.360000E+00
+1.650760E-01,+0.000000E+00,+5.360000E+00
+1.650800E-01,+1.600000E-01,+5.360000E+00
+1.650840E-01,+0.000000E+00,+5.360000E+00
+1.650880E-01,+8.000000E-02,+5.440000E+00
+1.650920E-01,+0.000000E+00,+5.440000E+00
+1.650960E-01,+0.000000E+00,+5.360000E+00
+1.651000E-01,+0.000000E+00,+5.440000E+00
+1.651040E-01,+0.000000E+00,+5.440000E+00
+1.651080E-01,+8.000000E-02,+5.360000E+00
+1.651120E-01,+8.000000E-02,+5.360000E+00
+1.651160E-01,+8.000000E-02,+5.440000E+00
+1.651200E-01,+0.000000E+00,+5.440000E+00
+1.651240E-01,+8.000000E-02,+5.360000E+00
+1.651280E-01,+8.000000E-02,+5.520000E+00
+1.651320E-01,+0.000000E+00,+5.360000E+00
+1.651360E-01,+8.000000E-02,+5.440000E+00
+1.651400E-01,+0.000000E+00,+5.440000E+00
+1.651440E-01,+0.000000E+00,+5.360000E+00
+1.651480E-01,+0.000000E+00,+5.360000E+00
+1.651520E-01,+0.000000E+00,+5.440000E+00
+1.651560E-01,+8.000000E-02,+5.440000E+00
+1.651600E-01,+0.000000E+00,+5.440000E+00
+1.651640E-01,+0.000000E+00,+5.520000E+00
+1.651680E-01,+0.000000E+00,+5.360000E+00
+1.651720E-01,+0.000000E+00,+5.440000E+00
+1.651760E-01,+8.000000E-02,+5.360000E+00
+1.651800E-01,+0.000000E+00,+5.440000E+00
+1.651840E-01,+8.000000E-02,+5.360000E+00
+1.651880E-01,+0.000000E+00,+5.360000E+00
+1.651920E-01,+0.000000E+00,+5.360000E+00
+1.651960E-01,+0.000000E+00,+5.360000E+00
+1.652000E-01,+0.000000E+00,+5.440000E+00
+1.652040E-01,+8.000000E-02,+5.440000E+00
+1.652080E-01,+8.000000E-02,+5.360000E+00
+1.652120E-01,+0.000000E+00,+5.360000E+00
+1.652160E-01,+8.000000E-02,+5.440000E+00
+1.652200E-01,+8.000000E-02,+5.440000E+00
+1.652240E-01,+0.000000E+00,+5.440000E+00
+1.652280E-01,+8.000000E-02,+5.440000E+00
+1.652320E-01,+8.000000E-02,+5.360000E+00
+1.652360E-01,+0.000000E+00,+5.440000E+00
+1.652400E-01,+0.000000E+00,+5.520000E+00
+1.652440E-01,+0.000000E+00,+5.440000E+00
+1.652480E-01,+0.000000E+00,+5.360000E+00
+1.652520E-01,+1.600000E-01,+5.360000E+00
+1.652560E-01,+0.000000E+00,+5.360000E+00
+1.652600E-01,+0.000000E+00,+5.360000E+00
+1.652640E-01,+8.000000E-02,+5.360000E+00
+1.652680E-01,+0.000000E+00,+5.360000E+00
+1.652720E-01,+0.000000E+00,+5.440000E+00
+1.652760E-01,+0.000000E+00,+5.360000E+00
+1.652800E-01,+1.600000E-01,+5.360000E+00
+1.652840E-01,+8.000000E-02,+5.360000E+00
+1.652880E-01,+8.000000E-02,+5.360000E+00
+1.652920E-01,+0.000000E+00,+5.440000E+00
+1.652960E-01,+0.000000E+00,+5.440000E+00
+1.653000E-01,-8.000000E-02,+5.360000E+00
+1.653040E-01,+0.000000E+00,+5.360000E+00
+1.653080E-01,+0.000000E+00,+5.440000E+00
+1.653120E-01,+1.600000E-01,+5.360000E+00
+1.653160E-01,+8.000000E-02,+5.360000E+00
+1.653200E-01,+0.000000E+00,+5.360000E+00
+1.653240E-01,+0.000000E+00,+5.360000E+00
+1.653280E-01,+0.000000E+00,+5.360000E+00
+1.653320E-01,+8.000000E-02,+5.440000E+00
+1.653360E-01,+0.000000E+00,+5.360000E+00
+1.653400E-01,+0.000000E+00,+5.360000E+00
+1.653440E-01,+0.000000E+00,+5.360000E+00
+1.653480E-01,+8.000000E-02,+5.360000E+00
+1.653520E-01,+8.000000E-02,+5.360000E+00
+1.653560E-01,+8.000000E-02,+5.360000E+00
+1.653600E-01,+1.600000E-01,+5.360000E+00
+1.653640E-01,+0.000000E+00,+5.440000E+00
+1.653680E-01,+0.000000E+00,+5.360000E+00
+1.653720E-01,+0.000000E+00,+5.360000E+00
+1.653760E-01,+8.000000E-02,+5.360000E+00
+1.653800E-01,+0.000000E+00,+5.360000E+00
+1.653840E-01,+0.000000E+00,+5.360000E+00
+1.653880E-01,+0.000000E+00,+5.360000E+00
+1.653920E-01,+0.000000E+00,+5.440000E+00
+1.653960E-01,+0.000000E+00,+5.360000E+00
+1.654000E-01,+0.000000E+00,+5.520000E+00
+1.654040E-01,+0.000000E+00,+5.360000E+00
+1.654080E-01,+0.000000E+00,+5.360000E+00
+1.654120E-01,+0.000000E+00,+5.360000E+00
+1.654160E-01,+8.000000E-02,+5.440000E+00
+1.654200E-01,+0.000000E+00,+5.360000E+00
+1.654240E-01,+0.000000E+00,+5.440000E+00
+1.654280E-01,+0.000000E+00,+5.440000E+00
+1.654320E-01,+8.000000E-02,+5.440000E+00
+1.654360E-01,+8.000000E-02,+5.360000E+00
+1.654400E-01,+0.000000E+00,+5.360000E+00
+1.654440E-01,+0.000000E+00,+5.360000E+00
+1.654480E-01,+0.000000E+00,+5.440000E+00
+1.654520E-01,+8.000000E-02,+5.520000E+00
+1.654560E-01,+8.000000E-02,+5.360000E+00
+1.654600E-01,+0.000000E+00,+5.360000E+00
+1.654640E-01,+0.000000E+00,+5.440000E+00
+1.654680E-01,+0.000000E+00,+5.360000E+00
+1.654720E-01,-8.000000E-02,+5.360000E+00
+1.654760E-01,+8.000000E-02,+5.360000E+00
+1.654800E-01,+0.000000E+00,+5.360000E+00
+1.654840E-01,+8.000000E-02,+5.280000E+00
+1.654880E-01,+8.000000E-02,+5.360000E+00
+1.654920E-01,+0.000000E+00,+5.360000E+00
+1.654960E-01,+1.600000E-01,+5.360000E+00
+1.655000E-01,+0.000000E+00,+5.360000E+00
+1.655040E-01,+0.000000E+00,+5.360000E+00
+1.655080E-01,+8.000000E-02,+5.440000E+00
+1.655120E-01,+0.000000E+00,+5.440000E+00
+1.655160E-01,+0.000000E+00,+5.360000E+00
+1.655200E-01,+0.000000E+00,+5.440000E+00
+1.655240E-01,+0.000000E+00,+5.360000E+00
+1.655280E-01,+0.000000E+00,+5.440000E+00
+1.655320E-01,+0.000000E+00,+5.360000E+00
+1.655360E-01,+0.000000E+00,+5.360000E+00
+1.655400E-01,+0.000000E+00,+5.360000E+00
+1.655440E-01,+0.000000E+00,+5.360000E+00
+1.655480E-01,+8.000000E-02,+5.360000E+00
+1.655520E-01,+0.000000E+00,+5.520000E+00
+1.655560E-01,+0.000000E+00,+5.440000E+00
+1.655600E-01,+0.000000E+00,+5.360000E+00
+1.655640E-01,+0.000000E+00,+5.360000E+00
+1.655680E-01,+8.000000E-02,+5.360000E+00
+1.655720E-01,+8.000000E-02,+5.360000E+00
+1.655760E-01,+0.000000E+00,+5.360000E+00
+1.655800E-01,+0.000000E+00,+5.360000E+00
+1.655840E-01,+0.000000E+00,+5.360000E+00
+1.655880E-01,+0.000000E+00,+5.360000E+00
+1.655920E-01,+0.000000E+00,+5.360000E+00
+1.655960E-01,+0.000000E+00,+5.360000E+00
+1.656000E-01,+8.000000E-02,+5.440000E+00
+1.656040E-01,+8.000000E-02,+5.360000E+00
+1.656080E-01,+8.000000E-02,+5.360000E+00
+1.656120E-01,+1.600000E-01,+5.440000E+00
+1.656160E-01,+0.000000E+00,+5.360000E+00
+1.656200E-01,+0.000000E+00,+5.360000E+00
+1.656240E-01,+0.000000E+00,+5.360000E+00
+1.656280E-01,+0.000000E+00,+5.360000E+00
+1.656320E-01,+0.000000E+00,+5.360000E+00
+1.656360E-01,+0.000000E+00,+5.440000E+00
+1.656400E-01,+0.000000E+00,+5.360000E+00
+1.656440E-01,+8.000000E-02,+5.360000E+00
+1.656480E-01,+8.000000E-02,+5.440000E+00
+1.656520E-01,+8.000000E-02,+5.520000E+00
+1.656560E-01,+0.000000E+00,+5.360000E+00
+1.656600E-01,+0.000000E+00,+5.360000E+00
+1.656640E-01,+0.000000E+00,+5.440000E+00
+1.656680E-01,+8.000000E-02,+5.360000E+00
+1.656720E-01,+0.000000E+00,+5.360000E+00
+1.656760E-01,+0.000000E+00,+5.440000E+00
+1.656800E-01,+8.000000E-02,+5.360000E+00
+1.656840E-01,+0.000000E+00,+5.360000E+00
+1.656880E-01,+8.000000E-02,+5.360000E+00
+1.656920E-01,+8.000000E-02,+5.360000E+00
+1.656960E-01,+0.000000E+00,+5.360000E+00
+1.657000E-01,+8.000000E-02,+5.360000E+00
+1.657040E-01,+1.600000E-01,+5.360000E+00
+1.657080E-01,+0.000000E+00,+5.360000E+00
